P_ADDR_TB /PADDRSTB / DCLP-ADDR-TB
P_OFC_INFO_MBR_TB /PRVOFCTB / DCLP-OFC-INFO-MBR-TB 
P-SYS-ID             ,9
P-SEQ-NUM            ,9
P-OFC-LST-NAM        ,35
P-OFC-FST-NAM        ,15
P-OFC-MI-NAM         ,1
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
P_OIG_TB /PRVOIGTB / DCLP-OIG-TB       
P-OIG-KEY-NAM        ,35
P-OIG-SEQ-NUM        ,9
P-LAST-NAM           ,35
P-FST-NAM            ,15
P-MI-NAM             ,1
P-NAM                ,35
P-UPIN-NUM,6
P-OWNER-DOB-DT       ,10
P-SSN-NUM            ,9
P-LINE1-AD           ,30
P-CITY-NAM           ,20
P-ST-CD              ,2
P-ZIP5-CD            ,5
P-ZIP4-CD            ,4
P-OIG-SANC-TY-NAM    ,9
P-OIG-SANC-DT        ,10
P-OIG-SANC-RSLV-DT   ,10
P-FED-TAX-ID         ,9
G-AUD-USER-ID        ,7
G-AUD-TS             ,26
P_REVW_PROG_TB /PRVPRGTB / DCLP-REVW-PROG-TB    
P-SYS-ID             ,9
P-REVW-BEG-DT        ,10
P-REVW-END-DT        ,10
P-REVW-SEQ-NUM       ,9
P-PROG-CD            ,1
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-TM             ,8
P_REVW_SVC_TB /PRVSVCTB / DCLP-REVW-SVC-TB    
P-SYS-ID             ,9
P-REVW-BEG-DT        ,10
P-REVW-END-DT        ,10
P-REVW-SEQ-NUM       ,9
P-REVW-SVC-SEQ-NUM   ,9
P-SVC-FR-PROC-CD     ,7
P-SVC-THRU-PROC-CD   ,7
P-SVC-FR-DIAG-CD     ,10
P-SVC-THRU-DIAG-CD   ,10
P-SVC-FR-DRG-CD      ,5
P-SVC-THRU-DRG-CD    ,5
P-SVC-FR-REV-CD      ,7
P-SVC-THRU-REV-CD    ,7
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-TM             ,8
P_SPECL_TB /PSPECLTB / DCLP-SPECL-TB      
P-SYS-ID             ,9
P-SPECL-BEG-DT       ,10
P-SPECL-CD           ,3
P-SPECL-END-DT       ,10
P-LIC-CERT-NUM       ,10
P-ST-CD              ,2
P-LIC-BRD-NUM        ,40
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-TM             ,8
P_TAX_ID_TB /PTAXIDTB / DCLP-TAX-ID-TB     
P-SYS-ID             ,9
P-TAX-BEG-DT         ,10
P-TAX-END-DT         ,10
P-FED-ID-IND         ,1
P-FED-TAX-ID         ,9
P-SSN-NUM            ,9
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-TM             ,8
P_TAXONOMY_TB /PTAXONTB / DCLP-TAXONOMY-TB    
P-SYS-ID             ,9
P-TAXONOMY-CD        ,10
P-TAXON-BEG-DT       ,10
P-TAXON-END-DT       ,10
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-TM             ,8
P_TAXON_HDR_TB /PTXNHDTB / DCLP-TAXON-HDR-TB    
P-TAXONOMY-CD        ,10
P-TAXON-CLS-DESC     ,25
P-TAXON-LONG-DESC    ,35
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-TM             ,8
P_TAX_NOTE_TB /PTXNOTTB / DCLP-TAX-NOTE-TB    
P-SYS-ID             ,9
P-TAX-KEY-ID         ,9
P-BKUP-WHOLD-IND     ,1
P-FST-BNOTE-DT       ,10
P-FST-BNOTE-YR-NUM   ,4
P-SEC-BNOTE-DT       ,10
P-SEC-BNOTE-YR-NUM   ,4
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-ADD-TS         ,26
P_TAXON_XREF_TB /PTXNXFTB / DCLP-TAXON-XREF-TB   
P-TAXONOMY-CD        ,10
P-TY-CD              ,3
P-SPECL-CD           ,3
G-AUD-USER-ID        ,7
G-AUD-DT             ,10
G-AUD-TM             ,8
